transaction_id,date,transaction_type,product_id,store_id,quantity,source,remarks
TXN0002144,2026-03-31,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002084
TXN0002145,2026-03-31,sale,P118,S1,3,simulation_seed,Historical seeded sale SALE002085
TXN0002146,2026-03-31,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE002086
TXN0002147,2026-03-31,sale,P120,S1,4,simulation_seed,Historical seeded sale SALE002087
TXN0002148,2026-03-31,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE002088
TXN0002149,2026-03-31,sale,P103,S2,1,simulation_seed,Historical seeded sale SALE002089
TXN0002150,2026-03-31,sale,P104,S2,8,simulation_seed,Historical seeded sale SALE002090
TXN0002151,2026-03-31,sale,P105,S2,3,simulation_seed,Historical seeded sale SALE002091
TXN0002152,2026-03-31,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE002092
TXN0002153,2026-03-31,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE002093
TXN0002154,2026-03-31,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE002094
TXN0002155,2026-03-31,sale,P109,S2,6,simulation_seed,Historical seeded sale SALE002095
TXN0002156,2026-03-31,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE002096
TXN0002157,2026-03-31,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002097
TXN0002158,2026-03-31,sale,P112,S2,4,simulation_seed,Historical seeded sale SALE002098
TXN0002159,2026-03-31,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE002099
TXN0002160,2026-03-31,sale,P115,S2,6,simulation_seed,Historical seeded sale SALE002100
TXN0002161,2026-03-31,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE002101
TXN0002162,2026-03-31,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE002102
TXN0002163,2026-03-31,sale,P119,S2,2,simulation_seed,Historical seeded sale SALE002103
TXN0002164,2026-03-31,sale,P120,S2,2,simulation_seed,Historical seeded sale SALE002104
TXN0002165,2026-03-31,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE002105
TXN0002166,2026-03-31,sale,P103,S3,3,simulation_seed,Historical seeded sale SALE002106
TXN0002167,2026-03-31,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE002107
TXN0002168,2026-03-31,sale,P105,S3,3,simulation_seed,Historical seeded sale SALE002108
TXN0002169,2026-03-31,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002109
TXN0002170,2026-03-31,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE002110
TXN0002171,2026-03-31,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE002111
TXN0002172,2026-03-31,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE002112
TXN0002173,2026-03-31,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002113
TXN0002174,2026-03-31,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE002114
TXN0002175,2026-03-31,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002115
TXN0002176,2026-03-31,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE002116
TXN0002177,2026-03-31,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE002117
TXN0002178,2026-03-31,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002118
TXN0002179,2026-03-31,sale,P118,S3,5,simulation_seed,Historical seeded sale SALE002119
TXN0002180,2026-03-31,sale,P119,S3,6,simulation_seed,Historical seeded sale SALE002120
TXN0002181,2026-03-31,sale,P120,S3,3,simulation_seed,Historical seeded sale SALE002121
TXN0002182,2026-04-01,sale,P101,S1,12,simulation_seed,Historical seeded sale SALE002122
TXN0002183,2026-04-01,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE002123
TXN0002184,2026-04-01,sale,P104,S1,6,simulation_seed,Historical seeded sale SALE002124
TXN0002185,2026-04-01,sale,P105,S1,8,simulation_seed,Historical seeded sale SALE002125
TXN0002186,2026-04-01,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE002126
TXN0002187,2026-04-01,sale,P107,S1,11,simulation_seed,Historical seeded sale SALE002127
TXN0002188,2026-04-01,sale,P108,S1,6,simulation_seed,Historical seeded sale SALE002128
TXN0002189,2026-04-01,sale,P109,S1,5,simulation_seed,Historical seeded sale SALE002129
TXN0002190,2026-04-01,sale,P110,S1,4,simulation_seed,Historical seeded sale SALE002130
TXN0002191,2026-04-01,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE002131
TXN0002192,2026-04-01,sale,P112,S1,3,simulation_seed,Historical seeded sale SALE002132
TXN0002193,2026-04-01,sale,P113,S1,6,simulation_seed,Historical seeded sale SALE002133
TXN0002194,2026-04-01,sale,P115,S1,4,simulation_seed,Historical seeded sale SALE002134
TXN0002195,2026-04-01,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE002135
TXN0002196,2026-04-01,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002136
TXN0002197,2026-04-01,sale,P118,S1,4,simulation_seed,Historical seeded sale SALE002137
TXN0002198,2026-04-01,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE002138
TXN0002199,2026-04-01,sale,P120,S1,4,simulation_seed,Historical seeded sale SALE002139
TXN0002200,2026-04-01,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE002140
TXN0002201,2026-04-01,sale,P104,S2,5,simulation_seed,Historical seeded sale SALE002141
TXN0002202,2026-04-01,sale,P105,S2,3,simulation_seed,Historical seeded sale SALE002142
TXN0002203,2026-04-01,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE002143
TXN0002204,2026-04-01,sale,P107,S2,10,simulation_seed,Historical seeded sale SALE002144
TXN0002205,2026-04-01,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE002145
TXN0002206,2026-04-01,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE002146
TXN0002207,2026-04-01,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE002147
TXN0002208,2026-04-01,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002148
TXN0002209,2026-04-01,sale,P112,S2,6,simulation_seed,Historical seeded sale SALE002149
TXN0002210,2026-04-01,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE002150
TXN0002211,2026-04-01,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE002151
TXN0002212,2026-04-01,sale,P115,S2,5,simulation_seed,Historical seeded sale SALE002152
TXN0002213,2026-04-01,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE002153
TXN0002214,2026-04-01,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE002154
TXN0002215,2026-04-01,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE002155
TXN0002216,2026-04-01,sale,P119,S2,7,simulation_seed,Historical seeded sale SALE002156
TXN0002217,2026-04-01,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE002157
TXN0002218,2026-04-01,sale,P101,S3,6,simulation_seed,Historical seeded sale SALE002158
TXN0002219,2026-04-01,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE002159
TXN0002220,2026-04-01,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE002160
TXN0002221,2026-04-01,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE002161
TXN0002222,2026-04-01,sale,P105,S3,5,simulation_seed,Historical seeded sale SALE002162
TXN0002223,2026-04-01,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002163
TXN0002224,2026-04-01,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE002164
TXN0002225,2026-04-01,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE002165
TXN0002226,2026-04-01,sale,P109,S3,4,simulation_seed,Historical seeded sale SALE002166
TXN0002227,2026-04-01,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002167
TXN0002228,2026-04-01,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE002168
TXN0002229,2026-04-01,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002169
TXN0002230,2026-04-01,sale,P113,S3,4,simulation_seed,Historical seeded sale SALE002170
TXN0002231,2026-04-01,sale,P114,S3,1,simulation_seed,Historical seeded sale SALE002171
TXN0002232,2026-04-01,sale,P115,S3,3,simulation_seed,Historical seeded sale SALE002172
TXN0002233,2026-04-01,sale,P116,S3,2,simulation_seed,Historical seeded sale SALE002173
TXN0002234,2026-04-01,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE002174
TXN0002235,2026-04-01,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE002175
TXN0002236,2026-04-01,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002176
TXN0002237,2026-04-01,sale,P120,S3,3,simulation_seed,Historical seeded sale SALE002177
TXN0002238,2026-04-02,sale,P101,S1,10,simulation_seed,Historical seeded sale SALE002178
TXN0002239,2026-04-02,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE002179
TXN0002240,2026-04-02,sale,P104,S1,6,simulation_seed,Historical seeded sale SALE002180
TXN0002241,2026-04-02,sale,P105,S1,8,simulation_seed,Historical seeded sale SALE002181
TXN0002242,2026-04-02,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE002182
TXN0002243,2026-04-02,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE002183
TXN0002244,2026-04-02,sale,P108,S1,3,simulation_seed,Historical seeded sale SALE002184
TXN0002245,2026-04-02,sale,P109,S1,4,simulation_seed,Historical seeded sale SALE002185
TXN0002246,2026-04-02,sale,P110,S1,5,simulation_seed,Historical seeded sale SALE002186
TXN0002247,2026-04-02,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE002187
TXN0002248,2026-04-02,sale,P112,S1,5,simulation_seed,Historical seeded sale SALE002188
TXN0002249,2026-04-02,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE002189
TXN0002250,2026-04-02,sale,P115,S1,4,simulation_seed,Historical seeded sale SALE002190
TXN0002251,2026-04-02,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE002191
TXN0002252,2026-04-02,sale,P117,S1,1,simulation_seed,Historical seeded sale SALE002192
TXN0002253,2026-04-02,sale,P118,S1,5,simulation_seed,Historical seeded sale SALE002193
TXN0002254,2026-04-02,sale,P119,S1,6,simulation_seed,Historical seeded sale SALE002194
TXN0002255,2026-04-02,sale,P120,S1,5,simulation_seed,Historical seeded sale SALE002195
TXN0002256,2026-04-02,sale,P101,S2,9,simulation_seed,Historical seeded sale SALE002196
TXN0002257,2026-04-02,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE002197
TXN0002258,2026-04-02,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE002198
TXN0002259,2026-04-02,sale,P104,S2,5,simulation_seed,Historical seeded sale SALE002199
TXN0002260,2026-04-02,sale,P105,S2,8,simulation_seed,Historical seeded sale SALE002200
TXN0002261,2026-04-02,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE002201
TXN0002262,2026-04-02,sale,P108,S2,3,simulation_seed,Historical seeded sale SALE002202
TXN0002263,2026-04-02,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE002203
TXN0002264,2026-04-02,sale,P110,S2,5,simulation_seed,Historical seeded sale SALE002204
TXN0002265,2026-04-02,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE002205
TXN0002266,2026-04-02,sale,P112,S2,5,simulation_seed,Historical seeded sale SALE002206
TXN0002267,2026-04-02,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE002207
TXN0002268,2026-04-02,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE002208
TXN0002269,2026-04-02,sale,P116,S2,3,simulation_seed,Historical seeded sale SALE002209
TXN0002270,2026-04-02,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE002210
TXN0002271,2026-04-02,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE002211
TXN0002272,2026-04-02,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002212
TXN0002273,2026-04-02,sale,P120,S2,2,simulation_seed,Historical seeded sale SALE002213
TXN0002274,2026-04-02,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE002214
TXN0002275,2026-04-02,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE002215
TXN0002276,2026-04-02,sale,P105,S3,3,simulation_seed,Historical seeded sale SALE002216
TXN0002277,2026-04-02,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002217
TXN0002278,2026-04-02,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE002218
TXN0002279,2026-04-02,sale,P108,S3,5,simulation_seed,Historical seeded sale SALE002219
TXN0002280,2026-04-02,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE002220
TXN0002281,2026-04-02,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002221
TXN0002282,2026-04-02,sale,P111,S3,1,simulation_seed,Historical seeded sale SALE002222
TXN0002283,2026-04-02,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002223
TXN0002284,2026-04-02,sale,P113,S3,5,simulation_seed,Historical seeded sale SALE002224
TXN0002285,2026-04-02,sale,P115,S3,6,simulation_seed,Historical seeded sale SALE002225
TXN0002286,2026-04-02,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE002226
TXN0002287,2026-04-02,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE002227
TXN0002288,2026-04-02,sale,P118,S3,5,simulation_seed,Historical seeded sale SALE002228
TXN0002289,2026-04-02,sale,P119,S3,5,simulation_seed,Historical seeded sale SALE002229
TXN0002290,2026-04-02,sale,P120,S3,5,simulation_seed,Historical seeded sale SALE002230
TXN0002291,2026-04-03,sale,P101,S1,9,simulation_seed,Historical seeded sale SALE002231
TXN0002292,2026-04-03,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE002232
TXN0002293,2026-04-03,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE002233
TXN0002294,2026-04-03,sale,P105,S1,6,simulation_seed,Historical seeded sale SALE002234
TXN0002295,2026-04-03,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE002235
TXN0002296,2026-04-03,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE002236
TXN0002297,2026-04-03,sale,P108,S1,5,simulation_seed,Historical seeded sale SALE002237
TXN0002298,2026-04-03,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE002238
TXN0002299,2026-04-03,sale,P110,S1,4,simulation_seed,Historical seeded sale SALE002239
TXN0002300,2026-04-03,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE002240
TXN0002301,2026-04-03,sale,P112,S1,7,simulation_seed,Historical seeded sale SALE002241
TXN0002302,2026-04-03,sale,P113,S1,3,simulation_seed,Historical seeded sale SALE002242
TXN0002303,2026-04-03,sale,P115,S1,7,simulation_seed,Historical seeded sale SALE002243
TXN0002304,2026-04-03,sale,P116,S1,2,simulation_seed,Historical seeded sale SALE002244
TXN0002305,2026-04-03,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE002245
TXN0002306,2026-04-03,sale,P118,S1,6,simulation_seed,Historical seeded sale SALE002246
TXN0002307,2026-04-03,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE002247
TXN0002308,2026-04-03,sale,P120,S1,6,simulation_seed,Historical seeded sale SALE002248
TXN0002309,2026-04-03,sale,P101,S2,10,simulation_seed,Historical seeded sale SALE002249
TXN0002310,2026-04-03,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE002250
TXN0002311,2026-04-03,sale,P104,S2,7,simulation_seed,Historical seeded sale SALE002251
TXN0002312,2026-04-03,sale,P105,S2,4,simulation_seed,Historical seeded sale SALE002252
TXN0002313,2026-04-03,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE002253
TXN0002314,2026-04-03,sale,P107,S2,8,simulation_seed,Historical seeded sale SALE002254
TXN0002315,2026-04-03,sale,P108,S2,7,simulation_seed,Historical seeded sale SALE002255
TXN0002316,2026-04-03,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE002256
TXN0002317,2026-04-03,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE002257
TXN0002318,2026-04-03,sale,P111,S2,3,simulation_seed,Historical seeded sale SALE002258
TXN0002319,2026-04-03,sale,P112,S2,2,simulation_seed,Historical seeded sale SALE002259
TXN0002320,2026-04-03,sale,P113,S2,2,simulation_seed,Historical seeded sale SALE002260
TXN0002321,2026-04-03,sale,P115,S2,4,simulation_seed,Historical seeded sale SALE002261
TXN0002322,2026-04-03,sale,P116,S2,4,simulation_seed,Historical seeded sale SALE002262
TXN0002323,2026-04-03,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE002263
TXN0002324,2026-04-03,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE002264
TXN0002325,2026-04-03,sale,P119,S2,4,simulation_seed,Historical seeded sale SALE002265
TXN0002326,2026-04-03,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE002266
TXN0002327,2026-04-03,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE002267
TXN0002328,2026-04-03,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE002268
TXN0002329,2026-04-03,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE002269
TXN0002330,2026-04-03,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE002270
TXN0002331,2026-04-03,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE002271
TXN0002332,2026-04-03,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE002272
TXN0002333,2026-04-03,sale,P107,S3,7,simulation_seed,Historical seeded sale SALE002273
TXN0002334,2026-04-03,sale,P108,S3,6,simulation_seed,Historical seeded sale SALE002274
TXN0002335,2026-04-03,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE002275
TXN0002336,2026-04-03,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE002276
TXN0002337,2026-04-03,sale,P111,S3,1,simulation_seed,Historical seeded sale SALE002277
TXN0002338,2026-04-03,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE002278
TXN0002339,2026-04-03,sale,P113,S3,4,simulation_seed,Historical seeded sale SALE002279
TXN0002340,2026-04-03,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE002280
TXN0002341,2026-04-03,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE002281
TXN0002342,2026-04-03,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE002282
TXN0002343,2026-04-03,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE002283
TXN0002344,2026-04-03,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE002284
TXN0002345,2026-04-03,sale,P120,S3,1,simulation_seed,Historical seeded sale SALE002285
TXN0002346,2026-04-04,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE002286
TXN0002347,2026-04-04,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE002287
TXN0002348,2026-04-04,sale,P104,S1,5,simulation_seed,Historical seeded sale SALE002288
TXN0002349,2026-04-04,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE002289
TXN0002350,2026-04-04,sale,P106,S1,2,simulation_seed,Historical seeded sale SALE002290
TXN0002351,2026-04-04,sale,P107,S1,8,simulation_seed,Historical seeded sale SALE002291
TXN0002352,2026-04-04,sale,P108,S1,4,simulation_seed,Historical seeded sale SALE002292
TXN0002353,2026-04-04,sale,P109,S1,6,simulation_seed,Historical seeded sale SALE002293
TXN0002354,2026-04-04,sale,P110,S1,2,simulation_seed,Historical seeded sale SALE002294
TXN0002355,2026-04-04,sale,P111,S1,8,simulation_seed,Historical seeded sale SALE002295
TXN0002356,2026-04-04,sale,P112,S1,7,simulation_seed,Historical seeded sale SALE002296
TXN0002357,2026-04-04,sale,P113,S1,4,simulation_seed,Historical seeded sale SALE002297
TXN0002358,2026-04-04,sale,P115,S1,5,simulation_seed,Historical seeded sale SALE002298
